county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
DeKalb,Briarcliff,State Senate,42,Democrat,Elena Parent,490,844,190,1
DeKalb,Brookhaven,State Senate,42,Democrat,Elena Parent,1,2,0,0
DeKalb,Columbia Drive,State Senate,42,Democrat,Elena Parent,281,598,89,0
DeKalb,Columbia Elem,State Senate,42,Democrat,Elena Parent,161,257,47,0
DeKalb,Clairemont West,State Senate,42,Democrat,Elena Parent,684,1422,262,0
DeKalb,Clairmont Road,State Senate,42,Democrat,Elena Parent,447,1070,240,0
DeKalb,Coan Recreation Center,State Senate,42,Democrat,Elena Parent,678,1502,163,0
DeKalb,Cross Keys High,State Senate,42,Democrat,Elena Parent,284,587,84,0
DeKalb,Candler,State Senate,42,Democrat,Elena Parent,414,997,107,0
DeKalb,Covington,State Senate,42,Democrat,Elena Parent,217,636,50,0
DeKalb,Clairemont East,State Senate,42,Democrat,Elena Parent,500,1463,258,0
DeKalb,Coralwood,State Senate,42,Democrat,Elena Parent,472,1319,242,1
DeKalb,Candler Park,State Senate,42,Democrat,Elena Parent,726,2009,246,0
DeKalb,Decatur,State Senate,42,Democrat,Elena Parent,415,871,85,0
DeKalb,Druid Hills High,State Senate,42,Democrat,Elena Parent,320,879,124,1
DeKalb,East Lake,State Senate,42,Democrat,Elena Parent,639,1554,209,0
DeKalb,Emory South,State Senate,42,Democrat,Elena Parent,459,1150,164,2
DeKalb,Emory Road,State Senate,42,Democrat,Elena Parent,348,975,89,1
DeKalb,Fernbank Elem,State Senate,42,Democrat,Elena Parent,409,931,159,0
DeKalb,Glennwood,State Senate,42,Democrat,Elena Parent,525,960,182,1
DeKalb,Harris-Margaret Harris ED,State Senate,42,Democrat,Elena Parent,282,417,34,0
DeKalb,Johnson Estates,State Senate,42,Democrat,Elena Parent,213,705,115,0
DeKalb,Kelley Lake Elem,State Senate,42,Democrat,Elena Parent,352,820,98,1
DeKalb,Knollwood,State Senate,42,Democrat,Elena Parent,419,647,105,0
DeKalb,Lakeside High,State Senate,42,Democrat,Elena Parent,615,1006,161,0
DeKalb,Lavista Road,State Senate,42,Democrat,Elena Parent,349,692,185,1
DeKalb,Lavista,State Senate,42,Democrat,Elena Parent,397,776,114,0
DeKalb,Lin-Mary Lin Elem,State Senate,42,Democrat,Elena Parent,506,1229,180,1
DeKalb,McNair,State Senate,42,Democrat,Elena Parent,319,801,169,0
DeKalb,McLendon,State Senate,42,Democrat,Elena Parent,503,1106,144,0
DeKalb,Medlock,State Senate,42,Democrat,Elena Parent,522,937,154,0
DeKalb,Montclair Elem,State Senate,42,Democrat,Elena Parent,261,401,28,0
DeKalb,Midway,State Senate,42,Democrat,Elena Parent,261,874,124,0
DeKalb,McNair Academy,State Senate,42,Democrat,Elena Parent,277,648,85,0
DeKalb,North Decatur,State Senate,42,Democrat,Elena Parent,259,595,97,0
DeKalb,Oak Grove Elem,State Senate,42,Democrat,Elena Parent,435,732,124,0
DeKalb,Oakhurst,State Senate,42,Democrat,Elena Parent,529,1131,119,0
DeKalb,Peachcrest,State Senate,42,Democrat,Elena Parent,260,574,93,2
DeKalb,Ponce de Leon,State Senate,42,Democrat,Elena Parent,537,1010,188,0
DeKalb,Sagamore Hills Elem,State Senate,42,Democrat,Elena Parent,544,1151,188,1
DeKalb,Scott,State Senate,42,Democrat,Elena Parent,417,999,173,0
DeKalb,Skyland,State Senate,42,Democrat,Elena Parent,1,2,3,0
DeKalb,Snapfinger Elem,State Senate,42,Democrat,Elena Parent,271,656,104,0
DeKalb,Toney Elem,State Senate,42,Democrat,Elena Parent,203,496,86,0
DeKalb,Wadsworth,State Senate,42,Democrat,Elena Parent,423,903,131,0
DeKalb,Winnona Park,State Senate,42,Democrat,Elena Parent,453,923,117,0
DeKalb,Woodward,State Senate,42,Democrat,Elena Parent,415,981,125,0
DeKalb,Candler-Murphey Candler Elem,State Senate,43,Republican,Melanie Williams,46,84,10,0
DeKalb,Flat Rock Elem,State Senate,43,Republican,Melanie Williams,32,32,4,0
DeKalb,Lithonia,State Senate,43,Republican,Melanie Williams,26,26,0,0
DeKalb,Miller Grove High,State Senate,43,Republican,Melanie Williams,18,25,0,0
DeKalb,Rock Chapel Road,State Senate,43,Republican,Melanie Williams,68,77,25,0
DeKalb,Stoneview Elem,State Senate,43,Republican,Melanie Williams,21,21,1,0
DeKalb,Stonecrest Library,State Senate,43,Republican,Melanie Williams,28,39,5,0
DeKalb,Candler-Murphey Candler Elem,State Senate,43,Democrat,Tonya P. Anderson,468,1284,115,0
DeKalb,Flat Rock Elem,State Senate,43,Democrat,Tonya P. Anderson,423,1118,74,0
DeKalb,Lithonia,State Senate,43,Democrat,Tonya P. Anderson,242,294,29,1
DeKalb,Miller Grove High,State Senate,43,Democrat,Tonya P. Anderson,335,810,79,0
DeKalb,Rock Chapel Road,State Senate,43,Democrat,Tonya P. Anderson,397,1673,122,0
DeKalb,Stoneview Elem,State Senate,43,Democrat,Tonya P. Anderson,208,373,59,0
DeKalb,Stonecrest Library,State Senate,43,Democrat,Tonya P. Anderson,464,1490,81,0
DeKalb,Boulevard,State Senate,44,Democrat,Gail Davenport,0,8,0,0
DeKalb,Bouldercrest Road,State Senate,44,Democrat,Gail Davenport,251,762,67,0
DeKalb,Burgess Elem,State Senate,44,Democrat,Gail Davenport,583,1447,124,0
DeKalb,Cedar Grove Elem,State Senate,44,Democrat,Gail Davenport,423,1453,127,0
DeKalb,Clifton,State Senate,44,Democrat,Gail Davenport,183,538,79,0
DeKalb,Cedar Grove Middle,State Senate,44,Democrat,Gail Davenport,156,483,56,0
DeKalb,Cedar Grove South,State Senate,44,Democrat,Gail Davenport,507,1533,101,0
DeKalb,Flat Shoals Elem,State Senate,44,Democrat,Gail Davenport,249,657,97,0
DeKalb,Flat Shoals,State Senate,44,Democrat,Gail Davenport,201,683,119,0
DeKalb,Gresham Road,State Senate,44,Democrat,Gail Davenport,418,1182,149,1
DeKalb,McNair High,State Senate,44,Democrat,Gail Davenport,524,1508,167,0
DeKalb,Meadowview,State Senate,44,Democrat,Gail Davenport,336,1050,212,1
DeKalb,Metropolitan,State Senate,44,Democrat,Gail Davenport,592,1373,101,0
DeKalb,Piney Grove,State Senate,44,Democrat,Gail Davenport,287,586,86,0
DeKalb,Terry Mill,State Senate,44,Democrat,Gail Davenport,355,882,158,0
DeKalb,Lithonia High,State Senate,55,Democrat,Gloria S. Butler,471,891,82,0
DeKalb,Marbut Elem,State Senate,55,Democrat,Gloria S. Butler,434,1103,108,0
DeKalb,Princeton Elem,State Senate,55,Democrat,Gloria S. Butler,305,815,55,0
DeKalb,Panola,State Senate,55,Democrat,Gloria S. Butler,151,535,61,0
DeKalb,Panola Road,State Senate,55,Democrat,Gloria S. Butler,332,980,81,0
DeKalb,Redan Elem,State Senate,55,Democrat,Gloria S. Butler,356,1099,89,1
DeKalb,Rock Chapel Elem,State Senate,55,Democrat,Gloria S. Butler,413,935,67,0
DeKalb,Redan-Trotti Library,State Senate,55,Democrat,Gloria S. Butler,437,1217,135,0
DeKalb,Rockbridge Road,State Senate,55,Democrat,Gloria S. Butler,485,1599,145,0
DeKalb,Redan Road,State Senate,55,Democrat,Gloria S. Butler,316,820,91,0
DeKalb,Redan Middle,State Senate,55,Democrat,Gloria S. Butler,266,850,86,0
DeKalb,Shadow Rock Elem,State Senate,55,Democrat,Gloria S. Butler,447,1702,186,0
DeKalb,South Deshon,State Senate,55,Democrat,Gloria S. Butler,422,1073,109,0
DeKalb,Stephenson Middle,State Senate,55,Democrat,Gloria S. Butler,440,1346,100,0
DeKalb,Stephenson High,State Senate,55,Democrat,Gloria S. Butler,426,1228,127,0
DeKalb,Wynbrooke Elem,State Senate,55,Democrat,Gloria S. Butler,454,1409,121,1
DeKalb,Ashford Dunwoody Rd,State House,52,Republican,Wendy Ahrenkiel,444,456,41,0
DeKalb,Ashford Parkside,State House,52,Republican,Wendy Ahrenkiel,385,478,35,0
DeKalb,Dunwoody,State House,52,Republican,Wendy Ahrenkiel,209,387,21,0
DeKalb,Georgetown Sq,State House,52,Republican,Wendy Ahrenkiel,236,408,27,0
DeKalb,Kittredge Elem,State House,52,Republican,Wendy Ahrenkiel,246,446,33,0
DeKalb,Montgomery Elem,State House,52,Republican,Wendy Ahrenkiel,322,365,46,0
DeKalb,Ashford Dunwoody Rd,State House,52,Democrat,Shea Roberts,326,719,123,0
DeKalb,Ashford Parkside,State House,52,Democrat,Shea Roberts,367,799,129,0
DeKalb,Dunwoody,State House,52,Democrat,Shea Roberts,296,802,99,0
DeKalb,Georgetown Sq,State House,52,Democrat,Shea Roberts,331,821,78,0
DeKalb,Kittredge Elem,State House,52,Democrat,Shea Roberts,212,631,95,0
DeKalb,Montgomery Elem,State House,52,Democrat,Shea Roberts,319,610,88,0
DeKalb,Austin,State House,80,Republican,Brian Anderson,395,625,41,0
DeKalb,Chesnut Elem,State House,80,Republican,Brian Anderson,147,162,12,0
DeKalb,Doraville North,State House,80,Republican,Brian Anderson,190,135,23,0
DeKalb,Doraville South,State House,80,Republican,Brian Anderson,125,66,6,0
DeKalb,Dunwoody 2,State House,80,Republican,Brian Anderson,243,479,35,0
DeKalb,Dunwoody Library,State House,80,Republican,Brian Anderson,276,734,42,0
DeKalb,Huntley Hills Elem,State House,80,Republican,Brian Anderson,241,259,28,0
DeKalb,Kingsley Elem,State House,80,Republican,Brian Anderson,344,563,69,0
DeKalb,Mount Vernon East,State House,80,Republican,Brian Anderson,404,619,40,0
DeKalb,Mount Vernon West,State House,80,Republican,Brian Anderson,228,472,32,0
DeKalb,North Peachtree,State House,80,Republican,Brian Anderson,136,139,12,0
DeKalb,Oakcliff Elem,State House,80,Republican,Brian Anderson,161,88,18,0
DeKalb,Peachtree Middle,State House,80,Republican,Brian Anderson,159,308,39,0
DeKalb,Tilly Mill Road,State House,80,Republican,Brian Anderson,233,263,22,0
DeKalb,Winters Chapel,State House,80,Republican,Brian Anderson,219,224,21,0
DeKalb,Austin,State House,80,Democrat,Long Tran,195,590,78,0
DeKalb,Chesnut Elem,State House,80,Democrat,Long Tran,298,549,58,0
DeKalb,Doraville North,State House,80,Democrat,Long Tran,379,475,58,0
DeKalb,Doraville South,State House,80,Democrat,Long Tran,173,250,29,0
DeKalb,Dunwoody 2,State House,80,Democrat,Long Tran,124,543,68,0
DeKalb,Dunwoody Library,State House,80,Democrat,Long Tran,146,631,66,0
DeKalb,Huntley Hills Elem,State House,80,Democrat,Long Tran,409,741,72,0
DeKalb,Kingsley Elem,State House,80,Democrat,Long Tran,179,565,109,0
DeKalb,Mount Vernon East,State House,80,Democrat,Long Tran,213,610,76,0
DeKalb,Mount Vernon West,State House,80,Democrat,Long Tran,162,659,58,0
DeKalb,North Peachtree,State House,80,Democrat,Long Tran,218,376,38,0
DeKalb,Oakcliff Elem,State House,80,Democrat,Long Tran,258,246,47,0
DeKalb,Peachtree Middle,State House,80,Democrat,Long Tran,311,811,92,0
DeKalb,Tilly Mill Road,State House,80,Democrat,Long Tran,157,395,36,0
DeKalb,Winters Chapel,State House,80,Democrat,Long Tran,179,328,41,0
DeKalb,Briarlake Elem,State House,81,Republican,Mary Williams Benefield,218,192,33,0
DeKalb,Dresden Elem,State House,81,Republican,Mary Williams Benefield,135,147,14,0
DeKalb,Embry Hills,State House,81,Republican,Mary Williams Benefield,102,215,20,0
DeKalb,Evansdale Elem,State House,81,Republican,Mary Williams Benefield,257,325,39,0
DeKalb,Hawthorne Elem,State House,81,Republican,Mary Williams Benefield,249,227,28,0
DeKalb,Henderson Mill,State House,81,Republican,Mary Williams Benefield,202,313,45,0
DeKalb,Lakeside High,State House,81,Republican,Mary Williams Benefield,343,311,62,0
DeKalb,Livsey Elem,State House,81,Republican,Mary Williams Benefield,118,192,15,0
DeKalb,Midvale Elem,State House,81,Republican,Mary Williams Benefield,294,452,48,0
DeKalb,Midvale Road,State House,81,Republican,Mary Williams Benefield,63,93,11,0
DeKalb,Oak Grove Elem,State House,81,Republican,Mary Williams Benefield,244,215,29,0
DeKalb,Pleasantdale Road,State House,81,Republican,Mary Williams Benefield,114,163,20,0
DeKalb,Sagamore Hills Elem,State House,81,Republican,Mary Williams Benefield,272,358,54,0
DeKalb,Tucker,State House,81,Republican,Mary Williams Benefield,129,292,27,0
DeKalb,Warren Tech,State House,81,Republican,Mary Williams Benefield,120,57,8,0
DeKalb,Briarlake Elem,State House,81,Democrat,Scott Holcomb,252,511,94,0
DeKalb,Dresden Elem,State House,81,Democrat,Scott Holcomb,253,334,59,1
DeKalb,Embry Hills,State House,81,Democrat,Scott Holcomb,198,504,71,0
DeKalb,Evansdale Elem,State House,81,Democrat,Scott Holcomb,411,852,133,0
DeKalb,Hawthorne Elem,State House,81,Democrat,Scott Holcomb,510,912,108,0
DeKalb,Henderson Mill,State House,81,Democrat,Scott Holcomb,364,867,149,0
DeKalb,Lakeside High,State House,81,Democrat,Scott Holcomb,475,898,144,0
DeKalb,Livsey Elem,State House,81,Democrat,Scott Holcomb,169,376,62,0
DeKalb,Midvale Elem,State House,81,Democrat,Scott Holcomb,283,773,107,0
DeKalb,Midvale Road,State House,81,Democrat,Scott Holcomb,220,494,50,0
DeKalb,Oak Grove Elem,State House,81,Democrat,Scott Holcomb,333,640,125,0
DeKalb,Pleasantdale Road,State House,81,Democrat,Scott Holcomb,436,743,93,1
DeKalb,Sagamore Hills Elem,State House,81,Democrat,Scott Holcomb,432,1000,173,0
DeKalb,Tucker,State House,81,Democrat,Scott Holcomb,173,621,93,0
DeKalb,Warren Tech,State House,81,Democrat,Scott Holcomb,244,233,41,0
DeKalb,Briar Vista Elem,State House,82,Republican,Jenine Milum,174,144,24,0
DeKalb,Briarcliff,State House,82,Republican,Jenine Milum,288,237,69,0
DeKalb,Clairemont West,State House,82,Republican,Jenine Milum,141,141,44,0
DeKalb,Clairmont Road,State House,82,Republican,Jenine Milum,144,143,36,0
DeKalb,Clairemont East,State House,82,Republican,Jenine Milum,118,157,31,0
DeKalb,Coralwood,State House,82,Republican,Jenine Milum,238,334,53,0
DeKalb,Druid Hills High,State House,82,Republican,Jenine Milum,91,112,20,0
DeKalb,Emory Road,State House,82,Republican,Jenine Milum,46,63,13,0
DeKalb,Glennwood,State House,82,Republican,Jenine Milum,49,46,15,0
DeKalb,Harris-Margaret Harris ED,State House,82,Republican,Jenine Milum,74,50,6,0
DeKalb,Lavista Road,State House,82,Republican,Jenine Milum,180,145,44,0
DeKalb,Lavista,State House,82,Republican,Jenine Milum,181,165,21,0
DeKalb,Medlock,State House,82,Republican,Jenine Milum,116,118,20,0
DeKalb,Northlake,State House,82,Republican,Jenine Milum,151,109,19,0
DeKalb,Scott,State House,82,Republican,Jenine Milum,120,134,25,0
DeKalb,Shamrock,State House,82,Republican,Jenine Milum,96,124,23,0
DeKalb,Valley Brook,State House,82,Republican,Jenine Milum,56,42,10,0
DeKalb,Woodward,State House,82,Republican,Jenine Milum,17,23,5,0
DeKalb,Briar Vista Elem,State House,82,Democrat,Mary Margaret Oliver,348,943,136,1
DeKalb,Briarcliff,State House,82,Democrat,Mary Margaret Oliver,387,753,174,1
DeKalb,Clairemont West,State House,82,Democrat,Mary Margaret Oliver,641,1378,268,0
DeKalb,Clairmont Road,State House,82,Democrat,Mary Margaret Oliver,390,1037,237,0
DeKalb,Clairemont East,State House,82,Democrat,Mary Margaret Oliver,460,1417,259,0
DeKalb,Coralwood,State House,82,Democrat,Mary Margaret Oliver,376,1184,233,1
DeKalb,Druid Hills High,State House,82,Democrat,Mary Margaret Oliver,296,846,129,0
DeKalb,Emory Road,State House,82,Democrat,Mary Margaret Oliver,329,939,94,1
DeKalb,Glennwood,State House,82,Democrat,Mary Margaret Oliver,297,521,121,0
DeKalb,Harris-Margaret Harris ED,State House,82,Democrat,Mary Margaret Oliver,256,393,32,0
DeKalb,Lavista Road,State House,82,Democrat,Mary Margaret Oliver,276,641,178,2
DeKalb,Lavista,State House,82,Democrat,Mary Margaret Oliver,330,730,110,0
DeKalb,Medlock,State House,82,Democrat,Mary Margaret Oliver,494,897,154,0
DeKalb,Northlake,State House,82,Democrat,Mary Margaret Oliver,277,453,80,0
DeKalb,Scott,State House,82,Democrat,Mary Margaret Oliver,370,959,164,0
DeKalb,Shamrock,State House,82,Democrat,Mary Margaret Oliver,306,544,78,0
DeKalb,Valley Brook,State House,82,Democrat,Mary Margaret Oliver,262,241,35,0
DeKalb,Woodward,State House,82,Democrat,Mary Margaret Oliver,32,97,21,0
DeKalb,Ashford Park Elem,State House,83,Republican,Catherine Bernard,481,421,17,1
DeKalb,Briarwood,State House,83,Republican,Catherine Bernard,188,369,15,0
DeKalb,Brookhaven,State House,83,Republican,Catherine Bernard,459,472,32,0
DeKalb,Chamblee,State House,83,Republican,Catherine Bernard,166,297,8,0
DeKalb,Cross Keys High,State House,83,Republican,Catherine Bernard,156,206,26,0
DeKalb,Chamblee 2,State House,83,Republican,Catherine Bernard,293,480,32,0
DeKalb,Dresden Elem,State House,83,Republican,Catherine Bernard,169,195,16,0
DeKalb,Montclair Elem,State House,83,Republican,Catherine Bernard,61,51,3,0
DeKalb,Silver Lake,State House,83,Republican,Catherine Bernard,480,805,56,0
DeKalb,Skyland,State House,83,Republican,Catherine Bernard,310,358,16,0
DeKalb,Woodward,State House,83,Republican,Catherine Bernard,132,223,39,0
DeKalb,Ashford Park Elem,State House,83,Democrat,Karen Lupton,259,510,41,0
DeKalb,Briarwood,State House,83,Democrat,Karen Lupton,168,650,41,1
DeKalb,Brookhaven,State House,83,Democrat,Karen Lupton,346,767,89,0
DeKalb,Chamblee,State House,83,Democrat,Karen Lupton,184,731,46,0
DeKalb,Cross Keys High,State House,83,Democrat,Karen Lupton,209,505,74,0
DeKalb,Chamblee 2,State House,83,Democrat,Karen Lupton,264,852,107,0
DeKalb,Dresden Elem,State House,83,Democrat,Karen Lupton,320,648,82,0
DeKalb,Montclair Elem,State House,83,Democrat,Karen Lupton,232,379,30,0
DeKalb,Silver Lake,State House,83,Democrat,Karen Lupton,358,1015,130,0
DeKalb,Skyland,State House,83,Democrat,Karen Lupton,237,461,48,1
DeKalb,Woodward,State House,83,Democrat,Karen Lupton,312,779,96,0
DeKalb,Avondale,State House,84,Democrat,Omari Crawford,642,1200,163,0
DeKalb,Avondale High,State House,84,Democrat,Omari Crawford,464,1402,169,2
DeKalb,Browns Mill Elem,State House,84,Democrat,Omari Crawford,534,1496,115,0
DeKalb,Columbia Elem,State House,84,Democrat,Omari Crawford,166,260,53,0
DeKalb,Chapel Hill Elem,State House,84,Democrat,Omari Crawford,401,1178,111,0
DeKalb,Columbia Middle,State House,84,Democrat,Omari Crawford,228,522,77,0
DeKalb,Candler,State House,84,Democrat,Omari Crawford,416,1006,111,0
DeKalb,Decatur,State House,84,Democrat,Omari Crawford,151,401,36,0
DeKalb,Flat Shoals Parkway,State House,84,Democrat,Omari Crawford,332,1355,136,0
DeKalb,Flat Shoals Library,State House,84,Democrat,Omari Crawford,319,714,57,0
DeKalb,Glennwood,State House,84,Democrat,Omari Crawford,201,437,61,0
DeKalb,Kelley Chapel Road,State House,84,Democrat,Omari Crawford,173,502,68,0
DeKalb,Knollwood,State House,84,Democrat,Omari Crawford,427,659,113,0
DeKalb,Mathis-Bob Mathis Elem,State House,84,Democrat,Omari Crawford,292,1079,149,0
DeKalb,Oakhurst,State House,84,Democrat,Omari Crawford,125,358,43,0
DeKalb,Rainbow Elem,State House,84,Democrat,Omari Crawford,360,1347,127,0
DeKalb,Snapfinger Road S,State House,84,Democrat,Omari Crawford,103,280,39,0
DeKalb,Toney Elem,State House,84,Democrat,Omari Crawford,207,502,89,0
DeKalb,Wadsworth,State House,84,Democrat,Omari Crawford,428,915,133,0
DeKalb,Wesley Chapel Library,State House,84,Democrat,Omari Crawford,244,1283,115,0
DeKalb,Winnona Park,State House,84,Democrat,Omari Crawford,442,917,114,0
DeKalb,Avondale,State House,85,Democrat,Karla Drenner,13,64,3,0
DeKalb,Austin Drive,State House,85,Democrat,Karla Drenner,290,581,96,0
DeKalb,Columbia Drive,State House,85,Democrat,Karla Drenner,282,609,94,0
DeKalb,Canby Lane Elem,State House,85,Democrat,Karla Drenner,268,576,84,0
DeKalb,Covington Hwy,State House,85,Democrat,Karla Drenner,21,71,8,0
DeKalb,Covington,State House,85,Democrat,Karla Drenner,224,644,54,2
DeKalb,Clarkston Community Center,State House,85,Democrat,Karla Drenner,215,389,47,0
DeKalb,Dunaire Elem,State House,85,Democrat,Karla Drenner,316,625,95,1
DeKalb,Glenwood Road,State House,85,Democrat,Karla Drenner,173,262,35,0
DeKalb,Indian Creek,State House,85,Democrat,Karla Drenner,208,461,72,0
DeKalb,McLendon,State House,85,Democrat,Karla Drenner,503,1109,146,0
DeKalb,Midway,State House,85,Democrat,Karla Drenner,263,864,127,0
DeKalb,North Decatur,State House,85,Democrat,Karla Drenner,259,597,97,0
DeKalb,Peachcrest,State House,85,Democrat,Karla Drenner,260,578,98,0
DeKalb,Rowland Elem,State House,85,Democrat,Karla Drenner,394,905,108,0
DeKalb,Shaw-Robert Shaw Elem,State House,85,Democrat,Karla Drenner,416,910,113,0
DeKalb,Snapfinger Elem,State House,85,Democrat,Karla Drenner,273,656,105,0
DeKalb,Snapfinger Road N,State House,85,Democrat,Karla Drenner,264,725,90,0
DeKalb,Allgood Elem,State House,86,Republican,Lisa Y. Kinnemore,68,80,8,0
DeKalb,Bethune Middle,State House,86,Republican,Lisa Y. Kinnemore,32,54,6,0
DeKalb,Clarkston,State House,86,Republican,Lisa Y. Kinnemore,77,66,1,0
DeKalb,Clarkston Community Center,State House,86,Republican,Lisa Y. Kinnemore,41,12,0,0
DeKalb,Freedom Middle,State House,86,Republican,Lisa Y. Kinnemore,11,9,4,0
DeKalb,Glenhaven,State House,86,Republican,Lisa Y. Kinnemore,45,42,6,0
DeKalb,Glenwood Road,State House,86,Republican,Lisa Y. Kinnemore,18,10,9,0
DeKalb,Jolly Elem,State House,86,Republican,Lisa Y. Kinnemore,161,131,26,0
DeKalb,McWilliams,State House,86,Republican,Lisa Y. Kinnemore,11,31,3,0
DeKalb,Miller Grove,State House,86,Republican,Lisa Y. Kinnemore,13,26,5,0
DeKalb,Montreal,State House,86,Republican,Lisa Y. Kinnemore,153,137,13,0
DeKalb,Memorial South,State House,86,Republican,Lisa Y. Kinnemore,35,37,4,0
DeKalb,Panola Road,State House,86,Republican,Lisa Y. Kinnemore,20,18,2,0
DeKalb,Rehoboth,State House,86,Republican,Lisa Y. Kinnemore,153,188,31,0
DeKalb,Rowland Road,State House,86,Republican,Lisa Y. Kinnemore,47,39,13,0
DeKalb,Woodridge Elem,State House,86,Republican,Lisa Y. Kinnemore,32,52,10,0
DeKalb,Allgood Elem,State House,86,Democrat,Imani Barnes,362,844,87,0
DeKalb,Bethune Middle,State House,86,Democrat,Imani Barnes,456,1454,143,0
DeKalb,Clarkston,State House,86,Democrat,Imani Barnes,427,607,43,0
DeKalb,Clarkston Community Center,State House,86,Democrat,Imani Barnes,84,162,8,0
DeKalb,Freedom Middle,State House,86,Democrat,Imani Barnes,57,170,18,0
DeKalb,Glenhaven,State House,86,Democrat,Imani Barnes,215,485,60,0
DeKalb,Glenwood Road,State House,86,Democrat,Imani Barnes,105,246,30,0
DeKalb,Jolly Elem,State House,86,Democrat,Imani Barnes,335,757,107,0
DeKalb,McWilliams,State House,86,Democrat,Imani Barnes,312,960,90,0
