county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes
Houston,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,7581,7201,597,2
Houston,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,7571,7215,590,2
Houston,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,7528,7165,591,2
Houston,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,4925,4802,351,1
Houston,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,7560,7176,589,2
Houston,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,7585,7232,589,2
Houston,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,7583,7226,589,2
Houston,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,3046,2722,309,2
Houston,not available,District Attorney,Houston Judicial Circuit,Republican,Eric Z. Edwards,5137,5039,304,0
Houston,not available,State House,143,Democrat,Anissa Jones,393,514,80,1
Houston,not available,State House,143,Republican,Barbara Boyer,305,387,23,0
Houston,not available,State House,146,Republican,Shaw Blackmon,2534,2526,172,0
Houston,not available,State House,147,Democrat,Ariel Phillips,863,775,76,1
Houston,not available,State House,147,Republican,Bethany Ballard,1409,1541,105,0
Houston,not available,State House,148,Republican,"Noel W. Williams, Jr.",1058,821,27,0
Houston,not available,State Senate,18,Republican,John F. Kennedy,1162,1215,106,0
Houston,not available,State Senate,20,Republican,Larry Walker,2748,2933,162,0
Houston,not available,State Senate,20,Republican,Tori Branum,1033,550,31,0
Houston,not available,State Senate,26,Democrat,"David E Lucas, Sr.",581,722,114,2
Houston,not available,Superior Court Judge,Houston Judicial Circut,Nonpartisan,Edward D. Lukemire,7726,7409,610,1
Houston,not available,Superior Court Judge,Houston Judicial Circut,Nonpartisan,G. E. Bo Adams,7676,7368,601,2
Houston,not available,Superior Court Judge,Houston Judicial Circut,Nonpartisan,Katherine K. Lumsden,7707,7369,604,4
Houston,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,4843,4677,331,2
Houston,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,3419,3157,344,0
Houston,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,7626,7271,599,2
Houston,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,7625,7250,589,2
Houston,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,7605,7216,592,2
Houston,not available,U.S. House,2,Democrat,Sanford Bishop,740,802,109,3
Houston,not available,U.S. House,2,Republican,A. Wayne Johnson,300,414,31,0
Houston,not available,U.S. House,2,Republican,Chuck Hand,231,210,11,0
Houston,not available,U.S. House,2,Republican,Michael Nixon,193,192,16,0
Houston,not available,U.S. House,2,Republican,Regina 'Reggie' Liparoto,52,42,3,0
Houston,not available,U.S. House,8,Democrat,Darrius Butler,1430,1172,148,1
Houston,not available,U.S. House,8,Democrat,Vince Watkins,468,385,62,0
Houston,not available,U.S. House,8,Republican,Austin Scott,4607,4462,269,0
Irwin,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,835,713,20,0
Irwin,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,834,706,21,0
Irwin,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,824,708,20,0
Irwin,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,689,599,18,0
Irwin,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,825,704,21,0
Irwin,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,840,725,21,0
Irwin,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,838,714,20,0
Irwin,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,153,138,4,0
Irwin,not available,District Attorney,Tifton Judicial Circuit,Republican,Bryce Johnson,713,620,12,0
Irwin,not available,State House,169,Democrat,Theresa R. Rewis,126,103,9,0
Irwin,not available,State House,169,Republican,Angie O'Steen,359,354,10,0
Irwin,not available,State House,169,Republican,William E. Roberts,428,338,5,0
Irwin,not available,State Senate,13,Republican,Carden H. Summers,702,617,12,0
Irwin,not available,Superior Court Judge,Tifton Judicial Circut,Nonpartisan,Melanie B. Cross,866,749,18,0
Irwin,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,544,477,10,0
Irwin,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,338,289,14,0
Irwin,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,840,716,20,0
Irwin,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,841,721,19,0
Irwin,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,832,712,21,0
Irwin,not available,U.S. House,8,Democrat,Darrius Butler,88,77,9,0
Irwin,not available,U.S. House,8,Democrat,Vince Watkins,43,32,0,0
Irwin,not available,U.S. House,8,Republican,Austin Scott,754,656,13,0
Jackson,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,4678,5087,246,5
Jackson,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,4693,5103,245,5
Jackson,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,4639,5064,242,5
Jackson,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,3745,4205,208,4
Jackson,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,4647,5062,246,5
Jackson,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,4702,5106,247,5
Jackson,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,4686,5103,244,5
Jackson,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,1071,1057,79,2
Jackson,not available,District Attorney,Piedmont Judicial Circuit,Republican,J. Bradley Smith,4237,4698,209,3
Jackson,not available,State House,31,Republican,"Emory West Dunahoo, Jr.",2546,3156,123,0
Jackson,not available,State House,32,Republican,Chris Erwin,550,489,27,0
Jackson,not available,State House,119,Republican,Holt Persinger,158,96,9,0
Jackson,not available,State House,120,Democrat,Andrew Ferguson,107,75,11,1
Jackson,not available,State House,120,Republican,Houston Gaines,1041,1033,51,3
Jackson,not available,State Senate,47,Democrat,Conolus Scott,394,269,40,0
Jackson,not available,State Senate,47,Republican,Frank Ginn,2114,2251,119,4
Jackson,not available,State Senate,47,Republican,Ross Harvin,1370,1463,45,0
Jackson,not available,State Senate,50,Democrat,June Krise,94,100,13,2
Jackson,not available,State Senate,50,Republican,Bo Hatchett,1066,1358,74,0
Jackson,not available,Superior Court Judge,Piedmont Judicial Circuit,Nonpartisan,Andy Crawford,3518,3974,182,3
Jackson,not available,Superior Court Judge,Piedmont Judicial Circuit,Nonpartisan,Ben Green,3349,3990,188,3
Jackson,not available,Superior Court Judge,Piedmont Judicial Circuit,Nonpartisan,Jim R. David,1599,1550,103,3
Jackson,not available,Superior Court Judge,Piedmont Judicial Circuit,Nonpartisan,Nicholas Primm,4654,5113,246,5
Jackson,not available,Superior Court Judge,Piedmont Judicial Circuit,Nonpartisan,Wanda Barnett,1708,1801,119,3
Jackson,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,3475,3775,179,4
Jackson,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,1636,1766,125,2
Jackson,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,4711,5125,242,5
Jackson,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,4705,5144,252,6
Jackson,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,4687,5125,241,5
Jackson,not available,U.S. House,9,Democrat,Tambrei Cash,487,366,58,2
Jackson,not available,U.S. House,9,Republican,Andrew Clyde,4328,4837,216,3
Jasper,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,1079,827,70,3
Jasper,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,1081,830,71,3
Jasper,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,1073,821,72,3
Jasper,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,899,640,48,2
Jasper,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,1071,823,67,3
Jasper,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,1090,837,72,3
Jasper,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,1086,831,70,3
Jasper,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,232,219,36,1
Jasper,not available,District Attorney,Ocmulgee Judicial Circuit,Republican,T. Wright Barksdale,799,624,48,3
Jasper,not available,State House,144,Democrat,Anita Hyland,205,183,21,0
Jasper,not available,State House,144,Republican,Dale Washburn,897,665,45,3
Jasper,not available,State Senate,25,Republican,Leland Jake Olinger,150,87,4,1
Jasper,not available,State Senate,25,Republican,"Ricky """"Rick"""" Williams",798,606,57,2
Jasper,not available,Superior Court Judge,Ocmulgee Judicial Circuit,Nonpartisan,Alison T. Burleson,1073,834,73,3
Jasper,not available,Superior Court Judge,Ocmulgee Judicial Circuit,Nonpartisan,Amanda S. Petty,1079,834,70,2
Jasper,not available,Superior Court Judge,Ocmulgee Judicial Circuit,Nonpartisan,Brenda Trammell,1077,840,71,3
Jasper,not available,Superior Court Judge,Ocmulgee Judicial Circuit,Nonpartisan,Stephen A. Bradley,1084,836,75,3
Jasper,not available,Superior Court Judge,Ocmulgee Judicial Circuit,Nonpartisan,Terry N. Massey,1077,835,73,3
Jasper,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,808,617,54,2
Jasper,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,364,276,40,1
Jasper,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,1100,838,73,3
Jasper,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,1103,834,75,3
Jasper,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,1099,828,67,3
Jasper,not available,U.S. House,10,Democrat,"Alexandra """"Lexy"""" Doherty",101,81,7,0
Jasper,not available,U.S. House,10,Democrat,Jessica Fore,104,109,28,0
Jasper,not available,U.S. House,10,Republican,Mike Collins,938,698,56,3
Jeff Davis,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,430,247,26,0
Jeff Davis,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,430,249,25,0
Jeff Davis,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,432,245,25,0
Jeff Davis,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,368,199,18,0
Jeff Davis,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,433,245,25,0
Jeff Davis,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,432,251,25,0
Jeff Davis,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,434,247,25,0
Jeff Davis,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,99,56,5,0
Jeff Davis,not available,District Attorney,Brunswick Judicial Circuit,Republican,John B. Johnson,190,105,6,0
Jeff Davis,not available,District Attorney,Brunswick Judicial Circuit,Republican,Keith Higgins,282,153,15,0
Jeff Davis,not available,State House,157,Republican,"William """"Bill"""" Werkheiser",384,210,18,0
Jeff Davis,not available,State Senate,19,Republican,Blake Tillery,414,226,19,0
Jeff Davis,not available,Superior Court Judge,Brunswick Judicial Circuit,Nonpartisan,Anthony Harrison,437,251,25,0
Jeff Davis,not available,Superior Court Judge,Brunswick Judicial Circuit,Nonpartisan,Bert Guy,427,254,26,0
Jeff Davis,not available,Superior Court Judge,Brunswick Judicial Circuit,Nonpartisan,Stephen D. Kelley,443,254,26,0
Jeff Davis,not available,Superior Court Judge,Brunswick Judicial Circuit,Nonpartisan,Stephen G. Scarlett,437,255,26,0
Jeff Davis,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,321,145,19,0
Jeff Davis,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,194,137,12,0
Jeff Davis,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,447,249,29,0
Jeff Davis,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,441,247,28,0
Jeff Davis,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,443,251,28,0
Jeff Davis,not available,U.S. House,8,Democrat,Darrius Butler,40,21,7,0
Jeff Davis,not available,U.S. House,8,Democrat,Vince Watkins,24,14,4,0
Jeff Davis,not available,U.S. House,8,Republican,Austin Scott,393,211,17,0
Jefferson,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,1565,987,123,0
Jefferson,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,1556,985,120,0
Jefferson,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,1544,970,124,0
Jefferson,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,1089,676,68,1
Jefferson,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,1539,971,124,2
Jefferson,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,1580,995,129,1
Jefferson,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,1563,987,124,1
Jefferson,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,647,397,88,0
Jefferson,not available,District Attorney,Middle Judicial Circuit,Republican,Tripp Fitzner,226,72,3,0
Jefferson,not available,State House,132,Democrat,Brian L. Prince,1406,974,144,1
Jefferson,not available,State Senate,23,Democrat,Shayna Boston,1265,869,126,2
Jefferson,not available,State Senate,23,Republican,Max Burns,231,74,3,0
Jefferson,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,753,437,48,2
Jefferson,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,1209,794,128,0
Jefferson,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,1580,1000,130,2
Jefferson,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,1562,992,126,1
Jefferson,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,1552,976,125,2
Jefferson,not available,U.S. House,12,Democrat,"Daniel """"'DJ"""" Jackson",782,528,92,3
Jefferson,not available,U.S. House,12,Democrat,"Elizabeth """"Liz"""" Johnson",649,441,64,0
Jefferson,not available,U.S. House,12,Republican,Rick W. Allen,240,77,3,0
Jenkins,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,232,251,37,0
Jenkins,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,230,248,37,0
Jenkins,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,225,246,37,0
Jenkins,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,170,182,26,0
Jenkins,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,227,246,37,0
Jenkins,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,228,247,37,0
Jenkins,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,230,248,37,0
Jenkins,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,61,81,11,0
Jenkins,not available,District Attorney,Ogeechee Judicial Circuit,Republican,Daphne Jarriel Totten,31,36,11,0
Jenkins,not available,District Attorney,Ogeechee Judicial Circuit,Republican,Robert Busbee,144,141,11,0
Jenkins,not available,State House,126,Democrat,"L.C. Myles, Jr.",71,86,14,0
Jenkins,not available,State House,126,Republican,William C. Harris,158,155,22,0
Jenkins,not available,State Senate,23,Democrat,Shayna Boston,72,92,14,0
Jenkins,not available,State Senate,23,Republican,Max Burns,168,165,24,0
Jenkins,not available,Superior Court Judge,Ogeechee Judicial Circuit,Nonpartisan,"Lovett Bennett, Jr.",228,256,38,0
Jenkins,not available,Superior Court Judge,Ogeechee Judicial Circuit,Nonpartisan,Matthew Karl Hube,224,250,36,0
Jenkins,not available,Superior Court Judge,Ogechee Judicial Circuit,Nonpartisan,Michael T. Muldrew,228,256,38,0
Jenkins,not available,Superior Court Judge,Ogeechee Judicial Circuit,Nonpartisan,Ronnie Thompson,229,251,34,0
Jenkins,not available,Supreme Court Justice,Pinson,Nonpartisan,Andrew Pinson,141,116,19,0
Jenkins,not available,Supreme Court Justice,Pinson,Nonpartisan,John Barrow,110,170,19,0
Jenkins,not available,Supreme Court Justice,Ellington,Nonpartisan,John J. Ellington,233,249,37,0
Jenkins,not available,Supreme Court Justice,Boggs,Nonpartisan,Michael P. Boggs,232,247,37,0
Jenkins,not available,Supreme Court Justice,Peterson,Nonpartisan,Nels Peterson,234,246,37,0
Jenkins,not available,U.S. House,12,Democrat,"Daniel """"'DJ"""" Jackson",18,24,7,0
Jenkins,not available,U.S. House,12,Democrat,"Elizabeth """"Liz"""" Johnson",56,72,8,0
Jenkins,not available,U.S. House,12,Republican,Rick W. Allen,170,172,23,0
Johnson,not available,Appeals Court Judge,Mercier,Nonpartisan,Amanda H. Mercier,687,545,35,0
Johnson,not available,Appeals Court Judge,Land,Nonpartisan,Ben Land,687,548,36,0
Johnson,not available,Appeals Court Judge,Rickman,Nonpartisan,Brian M. Rickman,686,547,35,0
Johnson,not available,Appeals Court Judge,Miller,Nonpartisan,Jeff Davis,581,463,22,0
Johnson,not available,Appeals Court Judge,Watkins,Nonpartisan,Jeffrey A. Watkins,684,548,34,0
Johnson,not available,Appeals Court Judge,Hodges,Nonpartisan,Ken Hodges,688,555,37,0
Johnson,not available,Appeals Court Judge,Dillard,Nonpartisan,Stephen Dillard,689,551,36,0
Johnson,not available,Appeals Court Judge,Miller,Nonpartisan,Tabitha Ponder,144,133,20,0
Johnson,not available,District Attorney,Dublin Judicial Circuit,Republican,Craig Fraser,348,275,14,0
Johnson,not available,District Attorney,Dublin Judicial Circuit,Republican,Harold D. McLendon,343,352,32,0
Johnson,not available,State House,155,Republican,Matt Hatchett,607,509,25,0
Johnson,not available,State Senate,26,Democrat,"David E Lucas, Sr.",130,108,17,0
Johnson,not available,Superior Court Judge,Dublin Judicial Circut,Nonpartisan,Bradford 'Brad' Childers,229,245,28,0
Johnson,not available,Superior Court Judge,Dublin Judicial Circut,Nonpartisan,Brandon Faircloth,118,125,2,0
